Transaction ID,Age , Items ,Monthly Income,Transaction Time,Record,Gender,City Tier,Total Spend
TXN1968,44,10,26198,138.9756922,2,Female,Tier 2,5261.733556
TXN1969,56,15,18376,767.026659,7,Female,Tier 1,7887.525292
TXN1970,42,12,24608,479.1494177,4,Male,Tier 3,6163.853425
TXN1971,22,4,20153,573.7308603,8,Female,Tier 1,8867.113834
TXN1972,40,8,20947,291.6502309,9,Male,Tier 1,10798.51081
TXN1973,48,2,17922,616.5896769,2,Male,Tier 3,4108.039296
TXN1974,35,2,29252,268.2548154,9,Male,Tier 1,11873.62933
TXN1975,34,5,29008,129.0361473,1,Male,Tier 1,5679.271139
TXN1976,52,11,4512,813.4576169,3,Female,Tier 3,2549.412416
TXN1977,38,3,10866,567.0826381,9,Female,Tier 2,8740.239209
TXN1978,42,11,6286,881.0940855,0,Male,Tier 2,2436.402229
TXN1979,58,3,12731,691.7036942,9,Male,Tier 1,9552.616584
TXN1980,31,12,19124,399.5918848,7,Male,Tier 1,8041.405912
TXN1981,32,12,27043,739.6752231,2,Female,Tier 1,5617.093778
TXN1982,26,11,19905,639.4596064,6,Male,Tier 1,7130.075658
TXN1983,26,13,3471,112.9502136,10,Male,Tier 1,9956.404668
TXN1984,39,10,15104,520.4903763,3,Male,Tier 1,4383.820193
TXN1985,46,14,6100,574.6066543,2,Female,Tier 1,2673.676736
TXN1986,36,3,22282,469.8186811,2,Female,Tier 2,4496.232699
TXN1987,21,2,5245,385.83978,10,Male,Tier 3,9735.856662
TXN1988,25,9,7393,359.8168314,4,Male,Tier 1,3669.164476
TXN1989,48,15,7316,200.0847736,4,Male,Tier 2,3844.127733
TXN1990,59,8,20582,332.0621323,8,Female,Tier 1,9181.714948
TXN1991,27,2,29537,53.08483625,8,Female,Tier 3,9833.340061
TXN1992,21,5,13929,275.0825332,7,Male,Tier 3,6759.940547
TXN1993,34,10,13026,204.6065041,2,Male,Tier 2,3642.731615
TXN1994,33,4,26680,81.096066,8,Female,Tier 3,9629.192992
TXN1995,51,11,26968,127.6023036,9,Female,Tier 3,11468.76043
TXN1996,26,6,16040,976.6991847,9,Male,Tier 3,9863.950657
TXN1997,47,9,20025,282.8885817,2,Male,Tier 2,4625.651213
TXN1998,28,4,23257,857.7716631,3,Female,Tier 2,4943.466092
TXN1999,51,7,7967,218.908541,7,Female,Tier 1,5968.720517
TXN2000,47,8,9603,796.514325,0,Male,Tier 2,2865.569359
TXN2001,28,9,25034,279.6057617,8,Male,Tier 2,9874.047624
TXN2002,20,15,22998,869.0981553,5,Male,Tier 3,6724.26896
TXN2003,46,5,2413,538.8745281,2,Female,Tier 3,1446.838437
TXN2004,32,10,8341,28.84156193,6,Male,Tier 2,5135.896224
TXN2005,39,11,15026,966.4950159,7,Male,Tier 3,7435.064208
TXN2006,48,9,9879,519.5103957,1,Female,Tier 2,2757.409424
TXN2007,41,4,5412,870.6755664,8,Female,Tier 2,6715.078649
TXN2008,52,15,9038,732.4397576,0,Male,Tier 1,3250.177191
TXN2009,26,13,21541,178.71176,7,Male,Tier 2,8272.009559
TXN2010,39,5,10365,288.0742089,8,Female,Tier 3,7256.993451
TXN2011,42,14,13314,979.5371451,4,Female,Tier 1,4549.80842
TXN2012,47,7,29078,229.3855301,7,Male,Tier 2,9392.400848
TXN2013,43,2,6327,586.940913,9,Female,Tier 2,8045.884013
TXN2014,50,15,13372,386.9512971,2,Female,Tier 1,3761.305302
TXN2015,49,13,28007,656.8590365,9,Male,Tier 3,12015.77179
TXN2016,23,10,13697,639.5646443,3,Male,Tier 1,4041.717368
TXN2017,43,10,7715,827.682828,2,Female,Tier 3,2625.776065
TXN2018,59,6,17602,98.97911482,8,Male,Tier 1,8951.147369
TXN2019,59,14,26298,462.0874667,0,Male,Tier 1,5719.172419
TXN2020,47,9,6381,841.2045564,4,Male,Tier 3,3431.24649
TXN2021,52,14,8723,393.4172837,5,Male,Tier 1,4781.59742
TXN2022,33,1,6297,283.0057617,1,Female,Tier 1,1926.729528
TXN2023,54,8,12842,46.36504015,1,Female,Tier 3,2993.919064
TXN2024,41,6,7035,336.6511057,1,Female,Tier 2,2030.968005
TXN2025,33,8,2955,636.0661939,3,Male,Tier 1,2415.179154
TXN2026,50,15,23252,568.9603457,4,Female,Tier 2,5989.914529
TXN2027,54,9,10504,197.9460987,2,Male,Tier 3,3214.994366
TXN2028,53,13,25672,333.658339,5,Female,Tier 1,6991.792275
TXN2029,45,5,6698,877.2763954,9,Female,Tier 3,8217.988219
TXN2030,30,12,24415,629.7455903,4,Female,Tier 3,5916.772842
TXN2031,36,2,8507,218.8511984,2,Male,Tier 1,2744.804564
TXN2032,54,11,21177,352.1054888,3,Female,Tier 3,4893.796202
TXN2033,42,13,25152,667.5228885,8,Female,Tier 1,10120.53963
TXN2034,33,12,29826,274.0143153,3,Female,Tier 1,6240.256248
TXN2035,29,8,13947,75.77448723,1,Female,Tier 1,3132.002301
TXN2036,44,1,27225,672.7758301,6,Female,Tier 3,7524.281384
TXN2037,38,1,16032,345.4385123,0,Female,Tier 1,3303.637075
TXN2038,34,8,18715,708.0504958,7,Female,Tier 1,7618.900669
TXN2039,30,8,13038,551.2894522,7,Female,Tier 3,6545.482214
TXN2040,37,2,13484,26.18410377,3,Male,Tier 3,3571.982694
TXN2041,53,9,23452,527.6146697,6,Male,Tier 2,7656.776032
TXN2042,54,2,13653,645.209323,9,Female,Tier 3,9231.894638
TXN2043,27,9,15959,951.3221352,5,Male,Tier 2,5592.344837
TXN2044,33,8,8477,924.8233622,1,Male,Tier 3,2649.155879
TXN2045,40,13,12435,391.0988021,0,Male,Tier 2,3386.478649
TXN2046,51,7,13873,759.685743,6,Male,Tier 3,6005.757744
TXN2047,22,13,26884,766.1301897,10,Male,Tier 1,13671.49622
TXN2048,51,5,26429,165.487868,1,Male,Tier 3,5297.226616
TXN2049,34,8,13685,96.35300653,4,Female,Tier 2,4171.742856
TXN2050,38,14,14226,806.7258369,0,Male,Tier 3,3695.572597
TXN2051,49,4,17254,421.6531664,4,Male,Tier 1,5109.201865
TXN2052,44,9,9176,101.4142974,6,Male,Tier 1,5341.754265
TXN2053,54,10,27729,937.7187656,3,Female,Tier 3,6014.136184
TXN2054,28,5,13231,986.9671127,0,Male,Tier 1,3348.080268
TXN2055,52,11,23474,461.1101929,4,Male,Tier 2,6103.086801
TXN2056,45,2,12453,507.4703367,6,Female,Tier 2,5284.235412
TXN2057,42,13,3188,48.36879984,0,Female,Tier 2,1668.656531
TXN2058,50,14,13046,320.7651572,0,Female,Tier 3,3276.518719
TXN2059,29,1,4316,446.4476367,7,Male,Tier 2,5372.021299
TXN2060,34,8,4694,326.3399777,9,Male,Tier 3,8336.441602
TXN2061,21,9,18742,485.9030264,0,Male,Tier 1,4255.95496
TXN2062,47,1,23298,928.0415637,6,Male,Tier 1,7375.201089
TXN2063,43,7,16715,969.7242046,10,Female,Tier 1,11653.38079
TXN2064,46,13,28974,902.1747622,0,Male,Tier 1,6011.629067
TXN2065,51,6,26757,270.4787674,6,Female,Tier 3,7668.507664
TXN2066,46,5,24623,276.9271011,3,Female,Tier 3,5259.265469
TXN2067,57,2,6412,988.0058569,5,Female,Tier 1,3713.938029
TXN2068,56,11,25838,245.5847009,8,Male,Tier 2,10289.01314
TXN2069,36,2,15515,443.9034618,10,Male,Tier 1,11531.44482
TXN2070,28,10,9549,525.7774726,5,Male,Tier 1,4722.092274
TXN2071,54,4,21549,534.6345602,8,Male,Tier 1,9419.448716
TXN2072,27,6,3567,125.3710854,3,Female,Tier 3,1854.448661
TXN2073,23,14,4684,759.1556974,7,Male,Tier 2,5924.277331
TXN2074,54,9,5902,951.5422463,5,Female,Tier 2,3780.804884
TXN2075,21,9,17371,994.4501937,3,Male,Tier 1,4631.987226
TXN2076,21,9,18488,251.3017327,4,Female,Tier 1,4988.825877
TXN2077,57,10,14220,950.4663588,8,Male,Tier 3,8434.086688
TXN2078,57,11,11985,317.0592716,10,Male,Tier 2,11393.33001
TXN2079,45,11,4943,562.1663703,6,Female,Tier 2,4624.180832
TXN2080,56,5,7361,362.3874861,2,Female,Tier 3,2385.80699
TXN2081,44,15,26415,503.002389,6,Female,Tier 2,8013.151351
TXN2082,59,5,11623,124.7928735,3,Female,Tier 2,3247.647901
TXN2083,20,1,24724,359.0502524,4,Female,Tier 1,5540.721852
TXN2084,34,8,24080,19.31175365,6,Male,Tier 1,7475.326517
TXN2085,55,8,15848,739.4525796,1,Female,Tier 1,3618.091033
TXN2086,60,8,20942,696.3931199,9,Female,Tier 2,10632.56002
TXN2087,38,14,20579,267.6952313,9,Female,Tier 1,10699.58864
TXN2088,36,13,25094,298.6560119,7,Male,Tier 1,9038.261372
TXN2089,51,10,18601,592.4752857,6,Male,Tier 1,7059.16137
TXN2090,34,5,9851,747.0529174,8,Female,Tier 3,7301.278149
TXN2091,29,7,26464,445.3957671,6,Female,Tier 1,7625.218955
TXN2092,57,6,14622,705.428641,7,Female,Tier 1,7057.789555
TXN2093,22,15,14120,241.7771452,9,Male,Tier 1,9991.316099
TXN2094,35,9,8391,216.4413971,2,Female,Tier 1,2694.923704
TXN2095,52,2,10649,209.0133077,6,Male,Tier 1,5539.11174
TXN2096,38,14,2138,96.85589023,10,Female,Tier 3,9353.778566
TXN2097,55,15,24128,522.8421129,2,Male,Tier 1,5690.776727
TXN2098,53,11,25466,927.9593743,8,Female,Tier 3,9989.945909
TXN2099,52,15,9625,876.2147478,0,Female,Tier 2,2969.011056
TXN2100,34,11,16540,415.8098677,10,Male,Tier 1,11960.35544
TXN2101,22,5,13367,135.6689641,5,Female,Tier 1,4650.960128
TXN2102,48,9,16379,61.36433393,7,Female,Tier 3,7103.285848
TXN2103,40,5,4032,971.0568429,7,Female,Tier 2,5271.168711
TXN2104,32,2,6433,73.43199351,3,Male,Tier 1,2726.117455
TXN2105,37,1,16109,123.1023707,4,Male,Tier 3,4545.98297
TXN2106,30,8,3604,888.0769051,4,Female,Tier 1,2698.051386
TXN2107,23,11,18098,871.5389158,10,Female,Tier 1,11834.19464
TXN2108,31,6,20658,584.0669181,10,Male,Tier 2,12315.81222
TXN2109,56,10,15638,560.2162104,1,Female,Tier 1,3671.535567
TXN2110,33,5,21962,517.040452,6,Male,Tier 2,7139.396798
TXN2111,28,13,26661,901.2295331,5,Female,Tier 1,6983.295618
TXN2112,59,3,18629,247.609695,3,Male,Tier 2,4643.305687
TXN2113,39,1,4004,163.7878754,2,Female,Tier 3,1600.767846
TXN2114,30,13,7037,375.6923685,3,Male,Tier 2,3074.61216
TXN2115,55,5,10569,544.6755987,5,Male,Tier 3,4693.625869
TXN2116,38,4,29768,963.5942624,4,Male,Tier 2,6820.195749
TXN2117,26,5,26606,170.7116828,4,Male,Tier 1,6336.732653
TXN2118,43,4,4537,823.6024806,2,Female,Tier 1,1908.861436
TXN2119,20,3,25693,790.0817891,4,Male,Tier 2,6090.323534
TXN2120,29,5,26060,292.6260384,6,Female,Tier 1,7511.375643
TXN2121,38,3,6596,862.8500673,6,Female,Tier 3,4507.73788
TXN2122,26,12,26551,126.5569067,5,Female,Tier 2,6832.540662
TXN2123,46,11,5433,193.6133247,7,Female,Tier 2,5539.28777
TXN2124,28,10,20191,709.042965,8,Female,Tier 2,9003.010268
TXN2125,29,5,10369,514.395065,1,Male,Tier 1,2964.479679
TXN2126,22,10,9401,745.6187104,4,Female,Tier 2,3518.008008
TXN2127,40,2,25124,997.7825963,8,Male,Tier 2,9853.796605
TXN2128,39,4,18896,485.9663885,3,Female,Tier 1,4463.639546
TXN2129,57,8,9500,467.5537706,5,Female,Tier 3,4199.645233
TXN2130,21,8,28076,342.6336485,0,Male,Tier 2,5544.883001
TXN2131,53,8,6675,565.5779673,0,Female,Tier 2,2164.499248
TXN2132,48,10,15956,844.1940322,3,Female,Tier 3,4118.623151
TXN2133,33,3,12431,936.0547671,4,Male,Tier 1,4198.386455
TXN2134,33,12,8047,616.4178406,0,Female,Tier 3,2439.03752
TXN2135,57,8,21017,624.4986324,7,Female,Tier 2,8044.747395
TXN2136,48,11,7110,917.2584459,6,Male,Tier 3,5227.493518
TXN2137,20,11,20225,809.1497945,6,Male,Tier 2,7036.297239
TXN2138,34,7,3517,11.83525352,10,Male,Tier 2,9639.333719
TXN2139,55,7,7490,494.5213481,0,Female,Tier 3,2103.918504
TXN2140,33,8,6868,276.6190904,10,Female,Tier 1,10087.85418
TXN2141,50,11,29726,677.8692522,5,Male,Tier 1,7771.67667
TXN2142,29,7,2972,428.8061721,6,Female,Tier 3,3887.770449
TXN2143,30,12,27512,148.9822525,2,Female,Tier 3,5448.853125
TXN2144,27,11,23199,603.5299687,2,Male,Tier 2,5148.659555
TXN2145,37,9,8602,905.6888955,9,Male,Tier 2,9030.972479
TXN2146,59,4,27579,552.6935836,6,Female,Tier 2,7794.842788
TXN2147,34,9,11277,497.5312217,8,Male,Tier 2,7954.525047
TXN2148,51,7,5777,560.5139454,0,Male,Tier 3,2175.408642
TXN2149,33,9,15080,556.8808389,9,Male,Tier 1,10064.5508
TXN2150,46,2,25743,216.2114992,1,Female,Tier 3,4706.937879
TXN2151,33,2,19334,954.6338284,5,Female,Tier 1,5601.745759
TXN2152,59,9,29892,765.465282,9,Female,Tier 2,11930.16712
TXN2153,60,7,11957,609.2436185,0,Male,Tier 1,3318.029099
TXN2154,58,2,10303,990.8003231,10,Male,Tier 1,10740.51458
TXN2155,57,7,14756,973.2598372,10,Female,Tier 2,11211.68884
TXN2156,31,9,6651,808.2787283,2,Male,Tier 3,2555.145786
TXN2157,30,9,20481,926.2160115,10,Male,Tier 3,12449.28719
TXN2158,37,10,22142,101.5150782,9,Male,Tier 3,10967.92763
TXN2159,23,2,3928,858.3852691,0,Female,Tier 3,1327.568226
TXN2160,21,5,21680,202.2804856,1,Male,Tier 3,4364.595399
TXN2161,43,6,13051,496.7753303,7,Female,Tier 3,6515.910248
TXN2162,24,7,20575,985.7259665,5,Female,Tier 1,5857.287697
TXN2163,51,7,9131,520.8440515,1,Female,Tier 2,2617.320771
TXN2164,34,8,23258,36.09551024,3,Female,Tier 2,5032.024241
TXN2165,32,4,28357,24.56877052,7,Female,Tier 2,8715.232588
TXN2166,59,6,14955,719.8138187,3,Male,Tier 1,4414.550941
TXN2167,48,6,28224,506.8614065,1,Female,Tier 1,5336.088922
TXN2168,59,6,13046,557.523113,1,Male,Tier 2,3391.526288
TXN2169,58,2,17635,655.7917265,5,Female,Tier 3,5234.58867
TXN2170,25,2,10402,297.2598835,3,Male,Tier 3,3026.192553
TXN2171,29,9,18293,322.4648238,1,Female,Tier 2,3818.798235
TXN2172,56,8,12259,122.7328268,7,Male,Tier 1,7001.39032
TXN2173,50,14,7125,257.70047,3,Male,Tier 3,3292.440444
TXN2174,46,4,8643,466.2920115,5,Male,Tier 3,4324.977874
TXN2175,23,3,10997,24.44648494,8,Female,Tier 2,7267.664655
TXN2176,55,1,13083,391.3900939,10,Male,Tier 1,11200.17695
TXN2177,40,5,9771,664.5126288,10,Female,Tier 2,10463.36629
TXN2178,50,2,21602,184.1202288,1,Female,Tier 3,4093.810151
TXN2179,29,7,20876,763.637169,3,Male,Tier 1,5064.267629
TXN2180,50,2,21616,595.5728814,0,Female,Tier 1,4223.893491
TXN2181,36,1,10496,176.2142134,3,Female,Tier 3,2901.583016
TXN2182,23,9,26645,818.6720043,5,Female,Tier 3,6655.723071
TXN2183,53,14,29760,647.9627597,8,Female,Tier 3,10596.44802
TXN2184,60,12,19087,14.98273131,8,Female,Tier 2,8912.902112
TXN2185,49,9,17123,461.8548811,6,Male,Tier 1,6686.6449
TXN2186,59,12,10013,764.4599314,8,Male,Tier 2,7948.578486
TXN2187,38,13,8450,206.1973151,10,Female,Tier 2,10359.39426
TXN2188,59,4,29769,694.5736377,8,Male,Tier 2,10727.81484
TXN2189,35,1,25748,570.2336129,1,Female,Tier 3,4659.805281
TXN2190,56,12,16316,757.1252612,1,Female,Tier 2,3827.316774
TXN2191,48,11,20280,989.5215379,9,Male,Tier 1,10949.5171
TXN2192,27,14,20571,677.479687,1,Male,Tier 2,4617.739628
TXN2193,55,7,17005,706.6556544,1,Female,Tier 2,3713.670784
TXN2194,55,3,21434,622.9869438,9,Female,Tier 1,10501.52247
TXN2195,21,3,25221,606.5888492,3,Female,Tier 1,5206.018365
TXN2196,34,12,22714,571.6960049,2,Male,Tier 3,5014.556187
TXN2197,21,5,11369,204.6782878,10,Female,Tier 1,10628.92314
TXN2198,30,5,8251,718.9353551,5,Male,Tier 1,4227.981061
TXN2199,47,6,14975,428.8550389,5,Male,Tier 2,5361.143129
TXN2200,38,12,13855,986.814697,2,Female,Tier 1,3676.413232
TXN2201,30,15,14855,261.4146065,2,Male,Tier 3,3937.722656
TXN2202,26,6,4788,372.3572494,6,Male,Tier 3,4413.040327
TXN2203,47,1,16738,681.5326906,2,Female,Tier 2,3518.78834
TXN2204,46,3,27474,834.9024203,3,Female,Tier 1,5744.842495
TXN2205,54,3,6864,983.48854,6,Male,Tier 2,4898.621276
TXN2206,25,13,29171,608.938378,8,Male,Tier 3,10719.40035
TXN2207,24,11,10864,260.3409919,6,Male,Tier 3,5537.898602
TXN2208,41,8,22240,932.4742502,4,Female,Tier 2,5446.570013
TXN2209,33,2,24268,779.5598098,8,Female,Tier 1,9430.677957
TXN2210,57,10,13844,711.0030568,8,Male,Tier 1,8595.08016
TXN2211,29,2,24397,775.6197632,6,Female,Tier 1,7193.259233
TXN2212,23,5,14484,34.32747958,9,Male,Tier 1,9538.138766
TXN2213,39,7,8680,132.7876644,2,Female,Tier 3,2428.055444
TXN2214,42,6,9866,935.4923733,4,Male,Tier 1,4081.610354
TXN2215,22,12,27504,795.5212289,10,Male,Tier 3,13411.13114
TXN2216,60,2,2003,642.6337212,5,Male,Tier 3,3292.908428
TXN2217,25,6,29578,378.9279439,10,Male,Tier 3,13446.02163
TXN2218,42,10,20120,357.2915306,8,Male,Tier 3,9340.595285
TXN2219,28,12,7638,789.1509734,7,Female,Tier 1,6100.060256
TXN2220,56,13,7179,30.51114082,3,Female,Tier 2,2883.874767
TXN2221,48,13,24731,144.3856885,4,Female,Tier 2,6068.208743
TXN2222,27,15,25549,473.7094816,8,Male,Tier 3,10300.19422
TXN2223,29,14,12821,603.1264452,10,Female,Tier 3,11172.6568
TXN2224,48,6,14287,48.0978298,8,Male,Tier 1,8298.555561
TXN2225,55,3,23898,729.6962961,7,Female,Tier 1,8202.65846
TXN2226,31,1,23448,959.5287583,3,Female,Tier 1,4878.984722
TXN2227,33,6,5471,776.360638,10,Male,Tier 1,10233.12231
TXN2228,22,8,25203,476.2310992,6,Female,Tier 2,7427.976121
TXN2229,30,8,3066,787.4662801,2,Female,Tier 1,1786.262868
TXN2230,58,1,23124,268.2044208,4,Female,Tier 3,5367.052922
TXN2231,28,10,2100,843.8587712,7,Male,Tier 1,5493.271223
TXN2232,58,9,4773,191.9641424,9,Male,Tier 2,8416.246586
TXN2233,39,9,17381,65.0049195,6,Female,Tier 3,6088.188968
TXN2234,39,12,20805,644.7165682,3,Female,Tier 2,4925.265806
TXN2235,20,9,21397,745.9053763,4,Male,Tier 3,5617.424702
TXN2236,33,12,15847,590.7590241,1,Female,Tier 3,3681.191036
TXN2237,26,1,11864,164.8733885,10,Female,Tier 2,10392.78102
TXN2238,25,3,8103,678.3804833,5,Female,Tier 1,3846.259411
TXN2239,31,4,10729,656.5181694,4,Male,Tier 3,3837.681004
TXN2240,60,2,18975,848.4632457,6,Male,Tier 1,6830.857649
TXN2241,27,1,5091,533.8243538,4,Female,Tier 1,2762.996167
TXN2242,40,2,7092,101.54315,6,Male,Tier 3,4593.209409
TXN2243,52,4,18905,10.3331939,10,Male,Tier 2,11962.63942
TXN2244,36,13,14919,283.9396738,5,Male,Tier 1,5534.834685
TXN2245,39,12,7560,681.0100825,9,Male,Tier 2,8978.289929
TXN2246,33,7,25184,922.1114652,7,Female,Tier 1,8494.722588
TXN2247,34,4,11430,405.5737557,5,Male,Tier 2,4564.969061
TXN2248,59,11,7795,520.2520513,5,Female,Tier 1,4347.533457
TXN2249,32,1,5794,896.8209026,3,Male,Tier 3,2528.949495
TXN2250,30,3,22782,906.9885829,2,Male,Tier 1,4935.799853
TXN2251,57,9,25455,887.4691338,2,Male,Tier 1,5774.804997
TXN2252,50,4,11954,819.1922716,10,Female,Tier 3,10610.90455
TXN2253,23,2,23385,53.8996301,6,Male,Tier 1,7166.652924
TXN2254,21,6,3089,386.9221491,7,Female,Tier 2,4941.756605
TXN2255,29,15,17330,208.1763566,5,Male,Tier 1,6086.005217
TXN2256,24,2,6676,766.9648465,8,Female,Tier 3,6555.170559
TXN2257,24,8,4173,749.3215926,3,Female,Tier 2,2279.995748
TXN2258,50,9,29945,462.4785243,0,Male,Tier 3,6007.259157
TXN2259,52,9,11979,353.8641282,0,Female,Tier 1,3104.733654
TXN2260,44,13,7095,805.3603358,2,Male,Tier 1,3098.588695
TXN2261,50,7,14381,380.6956686,5,Male,Tier 2,5253.86987
TXN2262,26,5,12389,490.2889233,3,Male,Tier 2,3525.974131
TXN2263,23,13,12757,448.7132811,7,Female,Tier 3,6623.391138
TXN2264,41,6,15546,52.48582481,10,Male,Tier 2,11480.37016
TXN2265,45,3,15067,600.3419037,10,Female,Tier 1,11231.35583
TXN2266,39,12,25057,174.3554207,3,Female,Tier 3,5493.272468
TXN2267,54,12,4404,777.7799961,6,Female,Tier 1,4650.430023
TXN2268,51,6,7982,866.6492188,2,Male,Tier 2,2808.824006
TXN2269,48,4,24796,592.1910455,2,Male,Tier 1,5382.385855
TXN2270,21,12,17153,198.3253598,0,Female,Tier 1,3717.687825
TXN2271,46,4,13398,270.7713347,3,Female,Tier 1,3700.539191
TXN2272,30,6,8298,128.4840506,1,Male,Tier 3,2512.584922
TXN2273,21,5,17935,798.9626466,0,Male,Tier 3,3908.502648
TXN2274,22,13,9829,884.8154024,1,Female,Tier 1,2823.035267
TXN2275,29,9,27411,891.0874685,0,Male,Tier 2,5602.642034
TXN2276,42,5,15571,369.6595395,6,Male,Tier 1,6365.174538
TXN2277,52,12,29587,60.92650758,0,Male,Tier 2,6030.530628
TXN2278,47,9,14461,68.63410554,1,Male,Tier 2,3528.803998
TXN2279,51,3,24747,450.0639092,8,Female,Tier 1,9546.670432
TXN2280,36,1,4087,431.1498577,2,Male,Tier 1,2016.252496
TXN2281,20,1,19203,712.3365427,5,Female,Tier 1,5510.380599
TXN2282,48,1,23765,578.5271269,9,Female,Tier 2,10773.95695
TXN2283,41,14,15739,371.5600433,2,Male,Tier 3,4232.592571
TXN2284,21,1,13821,519.0086421,2,Female,Tier 3,3011.40713
TXN2285,52,14,24710,530.1675778,7,Male,Tier 3,8892.585562
TXN2286,60,15,3483,458.295231,9,Female,Tier 1,8365.539108
TXN2287,39,9,12671,418.2390731,7,Male,Tier 1,6963.436706
TXN2288,34,7,25358,118.068933,4,Male,Tier 3,6147.519892
TXN2289,43,4,15239,870.5184232,2,Female,Tier 1,3640.567468
TXN2290,38,13,10988,179.1004614,6,Male,Tier 3,5796.254016
TXN2291,60,9,16906,96.04669205,4,Female,Tier 2,4707.75457
TXN2292,20,15,4725,186.9933118,8,Female,Tier 2,6851.22562
TXN2293,21,6,7654,487.7464739,3,Female,Tier 3,2599.498337
TXN2294,23,4,24527,708.3273836,5,Male,Tier 1,6582.73548
TXN2295,32,4,14266,901.9115651,10,Male,Tier 2,11195.88236
TXN2296,53,2,5782,781.2976653,3,Female,Tier 3,2374.160575
TXN2297,42,11,23019,123.256973,5,Female,Tier 3,6316.593227
TXN2298,48,5,18567,885.8292637,5,Male,Tier 2,5834.447079
TXN2299,23,9,7844,331.4197663,6,Female,Tier 3,4718.382187
TXN2300,41,5,11028,101.7605612,4,Female,Tier 3,3615.564278
TXN2301,52,13,16177,999.1106247,7,Female,Tier 1,7613.155604
TXN2302,36,10,14051,848.2070754,3,Male,Tier 3,4183.079112
TXN2303,25,4,24056,189.4269067,9,Male,Tier 1,11109.11874
TXN2304,52,12,3900,593.3243116,1,Female,Tier 1,2005.329214
TXN2305,46,15,24486,870.1441061,2,Female,Tier 3,5211.598789
TXN2306,38,2,20697,31.41337823,0,Male,Tier 1,4169.261464
TXN2307,51,6,17289,546.2476138,10,Male,Tier 3,11865.55492
TXN2308,20,5,23709,865.4808976,6,Male,Tier 1,7388.820095
TXN2309,53,1,5007,365.0879797,7,Male,Tier 1,5581.933999
TXN2310,57,12,9331,772.6645594,4,Male,Tier 1,4288.055428
TXN2311,47,11,9623,884.4230574,0,Male,Tier 1,3192.116006
TXN2312,60,5,17924,673.8824848,5,Female,Tier 2,5495.120494
TXN2313,30,14,20542,570.2603398,0,Female,Tier 2,4298.907317
TXN2314,38,1,5074,572.8387917,0,Female,Tier 2,1627.903242
TXN2315,20,15,28334,8.426815161,2,Female,Tier 3,5431.406018
TXN2316,60,14,8000,156.5810095,6,Female,Tier 2,5150.218255
TXN2317,55,6,13718,992.3002989,10,Male,Tier 2,11392.83027
TXN2318,21,5,12784,245.0494504,8,Female,Tier 3,7643.818386
TXN2319,58,13,13155,652.0498284,0,Male,Tier 2,3568.678078
TXN2320,33,1,9209,737.8256554,4,Male,Tier 2,3577.751704
TXN2321,53,7,2634,568.6010107,6,Female,Tier 3,4038.325109
TXN2322,33,4,13523,597.7917422,8,Female,Tier 3,7766.398004
TXN2323,60,11,9196,697.4531419,0,Female,Tier 1,2807.751504
TXN2324,34,8,12737,992.2046141,6,Female,Tier 1,5663.95447
TXN2325,58,9,11307,436.4106327,1,Female,Tier 1,2990.039532
TXN2326,60,6,21351,629.164498,7,Male,Tier 1,8242.170667
TXN2327,24,11,12925,81.63903874,7,Female,Tier 2,6637.584034
TXN2328,30,1,23376,4.455226624,3,Female,Tier 2,4568.865903
TXN2329,23,3,9151,388.290312,7,Male,Tier 2,6110.209901
TXN2330,51,1,18898,199.837246,9,Female,Tier 3,9820.742218
TXN2331,51,5,11405,541.6283376,0,Male,Tier 2,2955.120138
TXN2332,54,11,14510,850.8863629,0,Male,Tier 2,3816.487156
TXN2333,59,4,17916,252.7169555,1,Male,Tier 3,3992.663438
TXN2334,30,3,24366,750.5992305,0,Female,Tier 3,4499.440811
TXN2335,45,11,11041,150.6362767,9,Female,Tier 1,9255.917532
TXN2336,47,9,11853,772.3749615,7,Female,Tier 1,6591.377065
TXN2337,60,10,9669,644.6338354,8,Male,Tier 2,7810.574323
TXN2338,30,15,27785,25.15140952,7,Male,Tier 1,9461.450479
TXN2339,55,2,8000,135.8589602,3,Female,Tier 3,2625.887751
TXN2340,25,3,12618,143.2350144,3,Female,Tier 2,3285.883842
TXN2341,32,12,10293,738.0557821,8,Female,Tier 3,7494.051932
TXN2342,53,7,24094,268.1530366,0,Female,Tier 2,4698.938272
TXN2343,60,15,29852,420.1259655,6,Male,Tier 2,8768.882298
TXN2344,23,11,5882,417.5462103,3,Female,Tier 1,2607.949377
TXN2345,20,9,7619,451.3539471,9,Female,Tier 2,8467.276299
TXN2346,36,14,2897,676.1458909,1,Female,Tier 3,1730.554041
TXN2347,44,1,15528,167.1060318,8,Male,Tier 1,8365.792225
TXN2348,29,2,7828,814.7720974,6,Female,Tier 1,4737.047961
TXN2349,51,2,22398,107.7480734,7,Female,Tier 3,7738.585197
TXN2350,52,13,25578,519.1348289,3,Male,Tier 3,5905.80694
TXN2351,60,1,3323,41.91338833,8,Female,Tier 1,6318.97829
TXN2352,44,9,16714,674.1707378,0,Female,Tier 2,3751.97699
TXN2353,36,1,21134,470.5359582,0,Female,Tier 1,4151.359282
TXN2354,46,10,7808,214.6504546,6,Male,Tier 3,5085.117527
TXN2355,39,11,24233,887.2193955,7,Female,Tier 3,8369.397349
