Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
1976,Innsbruck,Bobsleigh,Bobsleigh,"GERMESHAUSEN, Bernhard",GDR,Men,Four-Man,Gold
1976,Innsbruck,Bobsleigh,Bobsleigh,"LEHMANN, Bernhard",GDR,Men,Four-Man,Gold
1976,Innsbruck,Bobsleigh,Bobsleigh,"NEHMER, Meinhard",GDR,Men,Four-Man,Gold
1976,Innsbruck,Bobsleigh,Bobsleigh,"BÄCHLI, Ulrich",SUI,Men,Four-Man,Silver
1976,Innsbruck,Bobsleigh,Bobsleigh,"BENZ, Joseph",SUI,Men,Four-Man,Silver
1976,Innsbruck,Bobsleigh,Bobsleigh,"MARTI, Rudolf",SUI,Men,Four-Man,Silver
1976,Innsbruck,Bobsleigh,Bobsleigh,"SCHÄRER, Erich",SUI,Men,Four-Man,Silver
1976,Innsbruck,Bobsleigh,Bobsleigh,"BENZ, Joseph",SUI,Men,Two-Man,Bronze
1976,Innsbruck,Bobsleigh,Bobsleigh,"SCHÄRER, Erich",SUI,Men,Two-Man,Bronze
1976,Innsbruck,Bobsleigh,Bobsleigh,"GERMESHAUSEN, Bernhard",GDR,Men,Two-Man,Gold
1976,Innsbruck,Bobsleigh,Bobsleigh,"NEHMER, Meinhard",GDR,Men,Two-Man,Gold
1976,Innsbruck,Bobsleigh,Bobsleigh,"SCHUMANN, Manfred",FRG,Men,Two-Man,Silver
1976,Innsbruck,Bobsleigh,Bobsleigh,"ZIMMERER, Wolfgang",FRG,Men,Two-Man,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"AUHUBER, Klaus",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"BERNDANER, Ignaz",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"BOOS, Wolfgang",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"FUNK, Lorenz",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"HINTERSTOCKER, Martin",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"KEHLE, Anton",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"KIESSLING, Udo",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"KÖBERLE, Walter",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"KÖPF, Ernst I",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"KÜHNHACKL, Erich",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"METZ, Stefan",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"PHILIPP, Rainer",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"REINDL, Franz",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"SCHLODER, Alois",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"THANNER, Rudolf",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"VÖLK, Josef",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"VOZAR, Ferenc",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"WEISHAUPT, Erich",FRG,Men,Ice Hockey,Bronze
1976,Innsbruck,Ice Hockey,Ice Hockey,"ALEKSANDROV, Boris",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"BABINOV, Sergey",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"GUSEV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"KAPUSTIN, Sergey",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"KHARLAMOV, Valery",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"LUTCHENKO, Vladimir",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"LYAPKIN, Yury",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"MALTSEV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"MIKHAYLOV, Boris",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"PETROV, Vladimir",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"SHADRIN, Vladimir",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"SHALIMOV, Viktor",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"SIDELNIKOV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"TRETYAK, Vladislav",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"TSYGANKOV, Gennady",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"VASILYEV, Valery",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"YAKUSHEV, Aleksandr",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"ZHLUKTOV, Viktor",URS,Men,Ice Hockey,Gold
1976,Innsbruck,Ice Hockey,Ice Hockey,"AUGUSTA, Josef",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"BUBLA, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"CHALUPA, Milan",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"CRHA, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"DVORAK, Miroslav",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"EBERMANN, Bohuslav",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"HLINKA, Ivan",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"HOLECEK, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"HOLIK, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"KAJKL, Milan",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"MACHAC, Oldrich",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"MARTINEC, Vladimir",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"NOVAK, Eduard",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"NOVAK, Jiri",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"NOVY, Milan",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"POSPISIL, Frantisek",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"POUZAR, Jaroslav",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Ice Hockey,Ice Hockey,"STASTNY, Bohuslav",TCH,Men,Ice Hockey,Silver
1976,Innsbruck,Luge,Luge,"SCHACHNER, Franz",AUT,Men,Doubles,Bronze
1976,Innsbruck,Luge,Luge,"SCHMID, Rudolf",AUT,Men,Doubles,Bronze
1976,Innsbruck,Luge,Luge,"HAHN, Norbert",GDR,Men,Doubles,Gold
1976,Innsbruck,Luge,Luge,"RINN, Hans",GDR,Men,Doubles,Gold
1976,Innsbruck,Luge,Luge,"BRANDNER, Hans",FRG,Men,Doubles,Silver
1976,Innsbruck,Luge,Luge,"SCHWARM, Balthasar",FRG,Men,Doubles,Silver
1976,Innsbruck,Luge,Luge,"RINN, Hans",GDR,Men,Singles,Bronze
1976,Innsbruck,Luge,Luge,"GÜNTHER, Detlef",GDR,Men,Singles,Gold
1976,Innsbruck,Luge,Luge,"FENDT, Josef",FRG,Men,Singles,Silver
1976,Innsbruck,Luge,Luge,"DEMLEITNER, Elisabeth",FRG,Women,Singles,Bronze
1976,Innsbruck,Luge,Luge,"SCHUMANN, Margit",GDR,Women,Singles,Gold
1976,Innsbruck,Luge,Luge,"RÜHROLD, Ute",GDR,Women,Singles,Silver
1976,Innsbruck,Skating,Figure skating,"MILLNS, James",USA,Men,Ice Dancing,Bronze
1976,Innsbruck,Skating,Figure skating,"O'CONNOR, Colleen",USA,Women,Ice Dancing,Bronze
1976,Innsbruck,Skating,Figure skating,"GORSHKOV, Aleksandr",URS,Men,Ice Dancing,Gold
1976,Innsbruck,Skating,Figure skating,"PAKHOMOVA, Lyudmila",URS,Women,Ice Dancing,Gold
1976,Innsbruck,Skating,Figure skating,"MINENKOV, Andrey",URS,Men,Ice Dancing,Silver
1976,Innsbruck,Skating,Figure skating,"MOISEYEVA, Irina",URS,Women,Ice Dancing,Silver
1976,Innsbruck,Skating,Figure skating,"CRANSTON, Toller",CAN,Men,Individual,Bronze
1976,Innsbruck,Skating,Figure skating,"CURRY, John",GBR,Men,Individual,Gold
1976,Innsbruck,Skating,Figure skating,"KOVALYOV, Vladimir",URS,Men,Individual,Silver
1976,Innsbruck,Skating,Figure skating,"ERRATH, Christine",GDR,Women,Individual,Bronze
1976,Innsbruck,Skating,Figure skating,"HAMILL, Dorothy",USA,Women,Individual,Gold
1976,Innsbruck,Skating,Figure skating,"DE LEEUW, Dianne",NED,Women,Individual,Silver
1976,Innsbruck,Skating,Figure skating,"GROSS, Manuela",GDR,Women,Pairs,Bronze
1976,Innsbruck,Skating,Figure skating,"KAGELMANN, Uwe",GDR,Men,Pairs,Bronze
1976,Innsbruck,Skating,Figure skating,"RODNINA, Irina",URS,Women,Pairs,Gold
1976,Innsbruck,Skating,Figure skating,"ZAYTSEV, Aleksandr",URS,Men,Pairs,Gold
1976,Innsbruck,Skating,Figure skating,"KERMER, Romy",GDR,Women,Pairs,Silver
1976,Innsbruck,Skating,Figure skating,"ÖSTERREICH, Rolf",GDR,Men,Pairs,Silver
1976,Innsbruck,Skating,Speed skating,"VAN HELDEN, Hans",NED,Men,10000M,Bronze
1976,Innsbruck,Skating,Speed skating,"KLEINE, Piet",NED,Men,10000M,Gold
1976,Innsbruck,Skating,Speed skating,"STENSEN, Sten",NOR,Men,10000M,Silver
1976,Innsbruck,Skating,Speed skating,"MURATOV, Valery",URS,Men,1000M,Bronze
1976,Innsbruck,Skating,Speed skating,"MUELLER, Peter",USA,Men,1000M,Gold
1976,Innsbruck,Skating,Speed skating,"DIDRIKSEN, Jörn",NOR,Men,1000M,Silver
1976,Innsbruck,Skating,Speed skating,"YOUNG, Sheila",USA,Women,1000M,Bronze
1976,Innsbruck,Skating,Speed skating,"AVERINA, Tatyana",URS,Women,1000M,Gold
1976,Innsbruck,Skating,Speed skating,"MUELLER, Leah",USA,Women,1000M,Silver
1976,Innsbruck,Skating,Speed skating,"VAN HELDEN, Hans",NED,Men,1500M,Bronze
1976,Innsbruck,Skating,Speed skating,"STORHOLT, Jan Egil",NOR,Men,1500M,Gold
1976,Innsbruck,Skating,Speed skating,"KONDAKOV, Yury",URS,Men,1500M,Silver
1976,Innsbruck,Skating,Speed skating,"AVERINA, Tatyana",URS,Women,1500M,Bronze
1976,Innsbruck,Skating,Speed skating,"STEPANSKAYA, Galina",URS,Women,1500M,Gold
1976,Innsbruck,Skating,Speed skating,"YOUNG, Sheila",USA,Women,1500M,Silver
1976,Innsbruck,Skating,Speed skating,"KORSMO, Lisbeth",NOR,Women,3000M,Bronze
1976,Innsbruck,Skating,Speed skating,"AVERINA, Tatyana",URS,Women,3000M,Gold
1976,Innsbruck,Skating,Speed skating,"EHRIG, Andrea",GDR,Women,3000M,Silver
1976,Innsbruck,Skating,Speed skating,"VAN HELDEN, Hans",NED,Men,5000M,Bronze
1976,Innsbruck,Skating,Speed skating,"STENSEN, Sten",NOR,Men,5000M,Gold
1976,Innsbruck,Skating,Speed skating,"KLEINE, Piet",NED,Men,5000M,Silver
1976,Innsbruck,Skating,Speed skating,"IMMERFALL, Daniel",USA,Men,500M,Bronze
1976,Innsbruck,Skating,Speed skating,"KULIKOV, Yevgeny",URS,Men,500M,Gold
1976,Innsbruck,Skating,Speed skating,"MURATOV, Valery",URS,Men,500M,Silver
1976,Innsbruck,Skating,Speed skating,"AVERINA, Tatyana",URS,Women,500M,Bronze
1976,Innsbruck,Skating,Speed skating,"YOUNG, Sheila",USA,Women,500M,Gold
1976,Innsbruck,Skating,Speed skating,"PRIESTNER, Cathy",CAN,Women,500M,Silver
1976,Innsbruck,Skiing,Alpine Skiing,"PLANK, Herbert",ITA,Men,Downhill,Bronze
1976,Innsbruck,Skiing,Alpine Skiing,"KLAMMER, Franz",AUT,Men,Downhill,Gold
1976,Innsbruck,Skiing,Alpine Skiing,"RUSSI, Bernhard",SUI,Men,Downhill,Silver
1976,Innsbruck,Skiing,Alpine Skiing,"NELSON, Cynthia",USA,Women,Downhill,Bronze
1976,Innsbruck,Skiing,Alpine Skiing,"MITTERMAIER, Rosi",FRG,Women,Downhill,Gold
1976,Innsbruck,Skiing,Alpine Skiing,"TOTSCHNIGG, Brigitte",AUT,Women,Downhill,Silver
1976,Innsbruck,Skiing,Alpine Skiing,"STENMARK, Ingemar",SWE,Men,Giant Slalom,Bronze
1976,Innsbruck,Skiing,Alpine Skiing,"HEMMI, Heini",SUI,Men,Giant Slalom,Gold
1976,Innsbruck,Skiing,Alpine Skiing,"GOOD, Ernst",SUI,Men,Giant Slalom,Silver
1976,Innsbruck,Skiing,Alpine Skiing,"DEBERNARD, Danièle",FRA,Women,Giant Slalom,Bronze
1976,Innsbruck,Skiing,Alpine Skiing,"KREINER, Kathy",CAN,Women,Giant Slalom,Gold
1976,Innsbruck,Skiing,Alpine Skiing,"MITTERMAIER, Rosi",FRG,Women,Giant Slalom,Silver
1976,Innsbruck,Skiing,Alpine Skiing,"FROMMELT, Willy",LIE,Men,Slalom,Bronze
1976,Innsbruck,Skiing,Alpine Skiing,"GROS, Piero",ITA,Men,Slalom,Gold
1976,Innsbruck,Skiing,Alpine Skiing,"THÖNI, Gustavo",ITA,Men,Slalom,Silver
1976,Innsbruck,Skiing,Alpine Skiing,"WENZEL, Hanni",LIE,Women,Slalom,Bronze
1976,Innsbruck,Skiing,Alpine Skiing,"MITTERMAIER, Rosi",FRG,Women,Slalom,Gold
1976,Innsbruck,Skiing,Alpine Skiing,"GIORDANI, Claudia",ITA,Women,Slalom,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"KULAKOVA, Galina",URS,Women,10KM,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"SMETANINA, Raisa",URS,Women,10KM,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"TAKALO, Helena",FIN,Women,10KM,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"KOIVISTO, Arto",FIN,Men,15KM,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"BAZHUKOV, Nikolay",URS,Men,15KM,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"BELYAEV, Yevgeny",URS,Men,15KM,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"GARANIN, Ivan",URS,Men,30KM Mass Start,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"SAVELYEV, Sergey",URS,Men,30KM Mass Start,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"KOCH, William",USA,Men,30KM Mass Start,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"BAZHUKOV, Nikolay",URS,Men,4X10KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"BELYAEV, Yevgeny",URS,Men,4X10KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"GARANIN, Ivan",URS,Men,4X10KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"SAVELYEV, Sergey",URS,Men,4X10KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"KOIVISTO, Arto",FIN,Men,4X10KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"MIETO, Juha",FIN,Men,4X10KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"PITKÄNEN, Matti",FIN,Men,4X10KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"TEURAJÄRVI, Pertti",FIN,Men,4X10KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"FORMO, Ivar",NOR,Men,4X10KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"MARTINSEN, Odd",NOR,Men,4X10KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"SAGSTUEN, Einar",NOR,Men,4X10KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"TYLDUM, Paal",NOR,Men,4X10KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"DEBERTSHÄUSER, Monika",GDR,Women,4X5KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"KRAUSE, Sigrun",GDR,Women,4X5KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"PETZOLD, Barbara",GDR,Women,4X5KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"SCHMIDT, Veronika",GDR,Women,4X5KM Relay,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"AMOSOVA, Zinaida",URS,Women,4X5KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"BALDYCHEVA, Nina",URS,Women,4X5KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"KULAKOVA, Galina",URS,Women,4X5KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"SMETANINA, Raisa",URS,Women,4X5KM Relay,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"KAJOSMAA, Marjatta",FIN,Women,4X5KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"RIIHIVUORI, Hilkka",FIN,Women,4X5KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"SUIKHONEN, Liisa",FIN,Women,4X5KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"TAKALO, Helena",FIN,Women,4X5KM Relay,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"SÖDERGREN, Benny",SWE,Men,50KM,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"FORMO, Ivar",NOR,Men,50KM,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"KLAUSE, Gerd-Dietmar",GDR,Men,50KM,Silver
1976,Innsbruck,Skiing,Cross Country Skiing,"BALDYCHEVA, Nina",URS,Women,5KM,Bronze
1976,Innsbruck,Skiing,Cross Country Skiing,"TAKALO, Helena",FIN,Women,5KM,Gold
1976,Innsbruck,Skiing,Cross Country Skiing,"SMETANINA, Raisa",URS,Women,5KM,Silver
1976,Innsbruck,Skiing,Nordic Combined,"WINKLER, Konrad",GDR,Men,Individual,Bronze
1976,Innsbruck,Skiing,Nordic Combined,"WEHLING, Ulrich",GDR,Men,Individual,Gold
1976,Innsbruck,Skiing,Nordic Combined,"HETTICH, Urban",FRG,Men,Individual,Silver
1976,Innsbruck,Skiing,Ski Jumping,"GLASS, Henry",GDR,Men,K120 Individual (90M),Bronze
1976,Innsbruck,Skiing,Ski Jumping,"SCHNABL, Karl",AUT,Men,K120 Individual (90M),Gold
1976,Innsbruck,Skiing,Ski Jumping,"INNAUER, Anton",AUT,Men,K120 Individual (90M),Silver
1976,Innsbruck,Skiing,Ski Jumping,"SCHNABL, Karl",AUT,Men,K90 Individual (70M),Bronze
1976,Innsbruck,Skiing,Ski Jumping,"ASCHENBACH, Hans-Georg",GDR,Men,K90 Individual (70M),Gold
1976,Innsbruck,Skiing,Ski Jumping,"DANNEBERG, Jochen",GDR,Men,K90 Individual (70M),Silver
1980,Lake Placid,Biathlon,Biathlon,"ALYABYEV, Anatoly",URS,Men,10KM,Bronze
1980,Lake Placid,Biathlon,Biathlon,"ULLRICH, Frank",GDR,Men,10KM,Gold
1980,Lake Placid,Biathlon,Biathlon,"ALIKIN, Vladimir",URS,Men,10KM,Silver
1980,Lake Placid,Biathlon,Biathlon,"ROSCH, Eberhard",GDR,Men,20KM,Bronze
1980,Lake Placid,Biathlon,Biathlon,"ALYABYEV, Anatoly",URS,Men,20KM,Gold
1980,Lake Placid,Biathlon,Biathlon,"ULLRICH, Frank",GDR,Men,20KM,Silver
1980,Lake Placid,Biathlon,Biathlon,"ANGERER, Peter",FRG,Men,4X7.5KM Relay,Bronze
1980,Lake Placid,Biathlon,Biathlon,"BERNREITER, Franz",FRG,Men,4X7.5KM Relay,Bronze
1980,Lake Placid,Biathlon,Biathlon,"ESTNER, Hansi",FRG,Men,4X7.5KM Relay,Bronze
1980,Lake Placid,Biathlon,Biathlon,"WINKLER, Gerhard",FRG,Men,4X7.5KM Relay,Bronze
1980,Lake Placid,Biathlon,Biathlon,"ALIKIN, Vladimir",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,Biathlon,"ALYABYEV, Anatoly",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,Biathlon,"BARNACHOV, Vladimir",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,Biathlon,"TIKHONOV, Aleksandr",URS,Men,4X7.5KM Relay,Gold
1980,Lake Placid,Biathlon,Biathlon,"JUNG, Mathias",GDR,Men,4X7.5KM Relay,Silver
1980,Lake Placid,Biathlon,Biathlon,"ROSCH, Eberhard",GDR,Men,4X7.5KM Relay,Silver
1980,Lake Placid,Biathlon,Biathlon,"SIEBERT, Klaus",GDR,Men,4X7.5KM Relay,Silver
1980,Lake Placid,Biathlon,Biathlon,"ULLRICH, Frank",GDR,Men,4X7.5KM Relay,Silver
1980,Lake Placid,Bobsleigh,Bobsleigh,"KIRCHNER, Andreas",GDR,Men,Four-Man,Bronze
1980,Lake Placid,Bobsleigh,Bobsleigh,"RICHTER, Detlef",GDR,Men,Four-Man,Bronze
1980,Lake Placid,Bobsleigh,Bobsleigh,"SCHÖNAU, Horst",GDR,Men,Four-Man,Bronze
1980,Lake Placid,Bobsleigh,Bobsleigh,"WETZIG, Roland",GDR,Men,Four-Man,Bronze
1980,Lake Placid,Bobsleigh,Bobsleigh,"GERHARDT, Hans Jürgen",GDR,Men,Four-Man,Gold
1980,Lake Placid,Bobsleigh,Bobsleigh,"GERMESHAUSEN, Bernhard",GDR,Men,Four-Man,Gold
1980,Lake Placid,Bobsleigh,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Four-Man,Gold
1980,Lake Placid,Bobsleigh,Bobsleigh,"NEHMER, Meinhard",GDR,Men,Four-Man,Gold
1980,Lake Placid,Bobsleigh,Bobsleigh,"BÄCHLI, Ulrich",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,Bobsleigh,"BENZ, Joseph",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,Bobsleigh,"MARTI, Rudolf",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,Bobsleigh,"SCHÄRER, Erich",SUI,Men,Four-Man,Silver
1980,Lake Placid,Bobsleigh,Bobsleigh,"MUSIOL, Bogdan",GDR,Men,Two-Man,Bronze
1980,Lake Placid,Bobsleigh,Bobsleigh,"NEHMER, Meinhard",GDR,Men,Two-Man,Bronze
1980,Lake Placid,Bobsleigh,Bobsleigh,"BENZ, Joseph",SUI,Men,Two-Man,Gold
1980,Lake Placid,Bobsleigh,Bobsleigh,"SCHÄRER, Erich",SUI,Men,Two-Man,Gold
1980,Lake Placid,Bobsleigh,Bobsleigh,"GERHARDT, Hans Jürgen",GDR,Men,Two-Man,Silver
1980,Lake Placid,Bobsleigh,Bobsleigh,"GERMESHAUSEN, Bernhard",GDR,Men,Two-Man,Silver
1980,Lake Placid,Ice Hockey,Ice Hockey,"AAHLBERG, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"ANDERSSON, Sture",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"BERGLUND, Bo",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"ERIKSSON, Jan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"ERIKSSON, Lars Haakan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"ERIKSSON, Thomas",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"HOLMGREN, Leif",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"JONSSON, Tomas",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"LINDBERGH, Per-Eric",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"LÖFQVIST, William",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"LUNDHOLM, Bengt",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"LUNDQVIST, Per",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"MOLIN, Lars",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"NÄSLUND, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"NORBERG, Lennart",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"SAMUELSSON, Tommy",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"SÖDERSTRÖM, Dan",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"WALTIN, Mats",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"WEINSTOCK, Ulf",SWE,Men,Ice Hockey,Bronze
1980,Lake Placid,Ice Hockey,Ice Hockey,"BAKER, William",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"BROTEN, Neal",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"CHRISTIAN, David",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"CHRISTOFF, Steven",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"CRAIG, James",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"ERUZIONE, Michael",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"HARRINGTON, John",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"JOHNSON, Mark",USA,Men,Ice Hockey,Gold
1980,Lake Placid,Ice Hockey,Ice Hockey,"MCCLANAHAN, Robert",USA,Men,Ice Hockey,Gold
